"";"Site";"ASV";"Node_Category";"Eigen_Centrality";"Degree_Centrality";"Betweenness_Centrality";"Membership"
"515";"Flamenco";"ASV0748";"Other";0,238526223427636;45;2495,65829122496;2
"516";"Flamenco";"ASV0750";"Other";5,21334571016029e-07;3;0;20
"517";"Flamenco";"ASV0753";"Shared";1,54747183363803e-08;2;0;31
"518";"Flamenco";"ASV0755";"Other";6,22649415453658e-19;1;0;57
"519";"Flamenco";"ASV0761";"Other";0,148598481921552;31;2697,54872461177;2
"520";"Flamenco";"ASV0763";"Other";2,31665443088635e-06;1;0;3
"521";"Flamenco";"ASV0764";"Other";0,468887450246596;102;7396,60190531928;2
"522";"Flamenco";"ASV0766";"Other";0,19978235431997;36;71,8218520227131;2
"523";"Flamenco";"ASV0767";"Shared";2,57879590699041e-08;3;4148;4
"524";"Flamenco";"ASV0768";"Other";0,000785880929118528;5;0,487179487179487;3
"525";"Flamenco";"ASV0769";"Shared";1,43122306592965e-06;3;4148;31
"526";"Flamenco";"ASV0772";"Other";7,71735530743019e-09;1;0;3
"527";"Flamenco";"ASV0775";"Core";3,39168492652665e-09;3;0;24
"528";"Flamenco";"ASV0776";"Other";1,25728433740011e-06;16;11760,5213846362;4
"529";"Flamenco";"ASV0779";"Other";0,588318418189467;124;8623,48574728011;2
"530";"Flamenco";"ASV0780";"Other";7,76737198368151e-19;1;0;55
"531";"Flamenco";"ASV0782";"Other";9,08306069761266e-06;3;859,811704614375;4
"532";"Flamenco";"ASV0784";"Other";0,00389803989704665;6;105,533744128769;2
"533";"Flamenco";"ASV0786";"Other";5,82087119885685e-05;5;2195,27638922299;3
"534";"Flamenco";"ASV0789";"Other";0,507958850482785;106;5230,59259052063;2
"535";"Flamenco";"ASV0790";"Other";5,79088732400044e-07;3;667,025775233015;3
"536";"Flamenco";"ASV0791";"Other";5,37458754063577e-08;5;7256;11
"537";"Flamenco";"ASV0792";"Other";0,0306389542682956;15;15180,4788315705;2
"538";"Flamenco";"ASV0794";"Other";0,0328110630579713;7;40,5874214765188;2
"539";"Flamenco";"ASV0795";"Shared";1,13196762975917e-07;10;1329,77445203343;3
"540";"Flamenco";"ASV0796";"Other";0,000373169345221716;6;66,9009281401327;3
"541";"Flamenco";"ASV0797";"Shared";2,69535555665968e-08;5;723,012262427556;7
"542";"Flamenco";"ASV0798";"Other";6,50483563012928e-05;10;32,1043289502014;3
"543";"Flamenco";"ASV0799";"Core";0,000221225336082674;5;0;2
"544";"Flamenco";"ASV0800";"Other";0,000163541403336355;9;412,451618894706;3
"545";"Flamenco";"ASV0802";"Other";1,30941122406429e-06;1;0;4
"546";"Flamenco";"ASV0804";"Other";3,39575658571705e-18;3;0;23
"547";"Flamenco";"ASV0805";"Other";0,0063416203528561;26;9373,97127503204;3
"548";"Flamenco";"ASV0806";"Other";0,000751263315303385;10;3025,75135226034;4
"549";"Flamenco";"ASV0809";"Shared";1,45468091630206e-06;4;2063,09377101819;3
"550";"Flamenco";"ASV0812";"Other";0,00114818476897109;19;976,337835722456;3
"551";"Flamenco";"ASV0813";"Other";0,165553354228883;33;319,57162080826;2
"552";"Flamenco";"ASV0815";"Other";8,60229017605434e-19;1;0;54
"553";"Flamenco";"ASV0816";"Other";0,00339807311617825;8;71,0477591821765;3
"554";"Flamenco";"ASV0817";"Other";0,368553471039576;75;4720,66424631253;2
