"";"Site";"ASV";"Node_Category";"Eigen_Centrality";"Degree_Centrality";"Betweenness_Centrality";"Membership"
"793";"Chanaral";"ASV1380";"Other";0,0807236021654269;11;1,50060391160687;2
"794";"Chanaral";"ASV1383";"Shared";0,00866137440922062;10;2382,05106584818;6
"795";"Chanaral";"ASV1384";"Other";0,00167829853002088;2;1900;2
"796";"Chanaral";"ASV1388";"Other";6,29055967874153e-05;31;1695,17470638674;1
"797";"Chanaral";"ASV1389";"Core";1,25519166409799e-05;2;0;5
"798";"Chanaral";"ASV1391";"Other";0,00116638039433958;6;4697,15359407702;5
"799";"Chanaral";"ASV1392";"Other";5,45172764799194e-06;2;0;4
"800";"Chanaral";"ASV1396";"Other";9,96462548060137e-06;2;3888,17559928218;8
"801";"Chanaral";"ASV1402";"Other";0,001113115534565;31;8620,61783853037;4
"802";"Chanaral";"ASV1403";"Core";4,32810128561359e-08;1;0;6
"803";"Chanaral";"ASV1404";"Other";0,000914801910579117;58;5637,34221021439;3
"804";"Chanaral";"ASV1411";"Core";0;1;0;44
"805";"Chanaral";"ASV1412";"Core";0;1;0;48
"806";"Chanaral";"ASV1413";"Unique";0,00118895885695841;57;10666,5966494574;1
"807";"Chanaral";"ASV1418";"Other";0,0338439576302263;9;838,660471237272;2
"808";"Chanaral";"ASV1419";"Other";1,45628880371268e-05;1;0;5
"809";"Chanaral";"ASV1420";"Other";1,4593547150635e-05;6;1226,83036751552;4
"810";"Chanaral";"ASV1421";"Other";9,22022207880706e-05;17;2198,11437316337;1
"811";"Chanaral";"ASV1422";"Other";1,80288590749712e-08;2;0;1
"812";"Chanaral";"ASV1430";"Unique";0,0210170336441976;35;2531,06043326875;5
"813";"Chanaral";"ASV1431";"Other";0,0256540658985435;13;1470,73221153282;2
"814";"Chanaral";"ASV1436";"Other";1,32871190907776e-09;1;0;4
"815";"Chanaral";"ASV1437";"Other";0,464503419653191;78;16863,9322231979;2
"816";"Chanaral";"ASV1442";"Other";0,180135486935253;26;129,522890054794;2
"817";"Chanaral";"ASV1443";"Other";1,02229798632449e-06;6;7445,66037330223;14
"818";"Chanaral";"ASV1447";"Other";2,85660504462628e-09;2;0;10
"819";"Chanaral";"ASV1448";"Other";1,16089206854068e-05;13;1960,19383117654;1
"820";"Chanaral";"ASV1449";"Other";1,43927531225254e-06;2;751,602546615907;12
"821";"Chanaral";"ASV1454";"Other";6,71156752042235e-05;26;187,504424577754;1
