"";"ASV0261_Aureococcus_anophagefferens";"ASV0039_Picochlorum_sp.";"ASV0003_Ostreococcus_lucimarinus";"ASV0102_Chloroparvula_pacifica";"ASV0083_Pelagomonas_calceolata";"ASV1742_Brockmanniella_brockmannii";"ASV0008_Ostreococcus_lucimarinus";"ASV0101_NA";"ASV0118_Chloroparvula_pacifica";"ASV0676_Parmales_env_3A_sp.";"ASV0071_Phaeocystis_globosa";"ASV0688_Florenciella_parvula";"ASV0270_Chloropicon_laureae";"ASV0147_Teleaulax_sp.";"ASV0021_NA";"ASV0073_Chloroparvula_pacifica";"ASV0043_Plagioselmis_prolonga";"ASV1403_Chrysochromulina_sp.";"ASV0425_Parmales_env_3B_sp.";"ASV0134_Pelagomonadales_clade_B1_sp.";"ASV0063_Teleaulax_gracilis";"ASV0013_Bathycoccus_prasinos";"ASV0569_Chlorodendrales_X_sp.";"ASV0006_Ostreococcus_lucimarinus";"ASV0081_Phaeocystis_globosa";"ASV1207_Chrysochromulina_sp.";"ASV0142_Teleaulax_sp.";"ASV0561_Chloroparvula_pacifica";"ASV0023_Micromonas_commoda_A2";"ASV0053_Ostreococcus_lucimarinus";"ASV0085_Chloroparvula_pacifica";"ASV0034_NA";"ASV1079_Micromonas_pusilla";"ASV0001_NA";"ASV0025_Picochlorum_sp.";"ASV1191_Pelagomonadaceae_clade_C_sp.";"ASV0086_NA";"ASV1272_Thalassiosira_gravida";"ASV0775_Pelagomonadaceae_clade_C_sp.";"ASV0042_Tetraselmis_striata";"ASV0052_Phaeocystis_globosa";"ASV0206_Kathablepharidida_XX_sp.";"ASV1506_Pelagomonadaceae_clade_C_sp.";"ASV0510_Crustomastigaceae_X_sp.";"ASV0395_Kathablepharidida_XX_sp.";"ASV0038_Micromonas_commoda_A2";"ASV0452_Chrysophyceae_Clade-EC2H_XX_sp.";"ASV2590_Rhizosolenia_imbricata";"ASV1411_Florenciellales_X_sp.";"ASV0029_NA";"ASV0325_Teleaulax_amphioxeia";"ASV0064_Chloroparvula_pacifica";"ASV0349_Teleaulax_amphioxeia";"ASV0834_Chrysophyceae_Clade-EC2H_XX_sp.";"ASV0652_NA";"ASV0190_Teleaulax_amphioxeia";"ASV0223_NA";"ASV0238_NA";"ASV0143_NA";"ASV0462_Cylindrotheca_closterium";"ASV0867_Micromonas_pusilla";"ASV0107_Teleaulax_gracilis";"ASV0036_Ostreococcus_lucimarinus";"ASV1593_Micromonas_pusilla";"ASV0037_Picochlorum_sp.";"ASV0145_NA";"ASV0032_Plagioselmis_prolonga";"ASV0315_Guinardia_delicatula";"ASV1112_NA";"ASV0442_Rhodomonas_sp.:nucl";"ASV1119_Micromonas_pusilla";"ASV0799_NA";"ASV0040_Plagioselmis_prolonga";"ASV0072_Pelagomonas_calceolata";"ASV0035_Micromonas_commoda_A2";"ASV0279_Chloroparvula_pacifica";"ASV0403_Aureococcus_anophagefferens";"ASV0210_Aureococcus_anophagefferens";"ASV1389_NA";"ASV0277_Aureococcus_anophagefferens";"ASV0882_Dictyocha_speculum";"ASV0273_Crustomastigaceae_X_sp.";"ASV0838_NA";"ASV0720_NA";"ASV0135_NA";"ASV0711_Chloroparvula_pacifica";"ASV0456_Chlorodendrales_X_sp.";"ASV0631_Chloroparvula_pacifica";"ASV1335_Pelagomonadaceae_clade_C_sp.";"ASV0016_Bathycoccus_prasinos";"ASV0045_Rhizosolenia_delicatula";"ASV0050_Ostreococcus_lucimarinus";"ASV1284_Chloropicon_roscoffensis";"ASV1412_Brockmanniella_brockmannii";"ASV0056_Pelagomonas_calceolata";"ASV0932_Pedinellales_X_sp.";"ASV0501_Paraphysomonas_sp.";"ASV0017_Bathycoccus_prasinos";"ASV0127_Pycnococcaceae_X_sp.";"ASV0382_Kathablepharidida_XX_sp.";"ASV0048_Chloroparvula_pacifica";"ASV0097_Teleaulax_gracilis";"ASV0030_Rhizosolenia_delicatula";"ASV0120_Pycnococcaceae_X_sp.";"ASV0104_Teleaulax_sp.";"ASV0077_Pycnococcaceae_X_sp."
"H3A17";0,0122611735835107;0,0571823068245618;0,450462568618429;0;0,056521217475881;0,0212369756070619;0,359097518683967;0,0267226082898668;0;0;0,078029630875852;0;0;0,0668768064050473;0,109495781275751;0;0,0794614866529011;0,0106184878035309;0;0,0203328561329612;0,0645897397397467;0,0917542214185207;0;0,435098935357744;0,0682673253247437;0,00866995898620578;0,0613058679175535;0;0,0909312969800494;0,0941798613348621;0;0,0978976203738759;0,0122611735835107;0,525588331227637;0;0,016220008041882;0;0;0,0193866176552913;0;0,0740761620498916;0;0,00613058679175535;0;0;0,0696300809927048;0;0;0;0,0988527417268927;0;0;0,0541438765150513;0;0,0397307433264506;0;0,0150168094636468;0;0;0;0,0122611735835107;0,0640052051854044;0,112542613336414;0,0137084088083273;0,0397307433264506;0,0203328561329612;0,0953695488482636;0;0;0;0,00613058679175535;0;0,0873474164785815;0,0634152828741088;0,0770602810595493;0;0,016220008041882;0,0183917603752661;0;0,0122611735835107;0;0;0,0245223471670214;0;0,0221041450263562;0;0;0;0,0122611735835107;0,0777884258756434;0;0,101293917755559;0;0;0,0640052051854044;0;0,0505541137788476;0,0824786098842323;0,0501810155890993;0;0,0424739512141238;0,0628198210215593;0;0,0367835207505321;0,0688156660638905;0
"H3F18";0,0215149141082417;0;0,443910780856808;0,0313631072967215;0,0240544052380489;0;0,349079067020111;0,0138878173393839;0,0228200124938757;0;0;0,03315670945038;0;0,0454282371861089;0,158223629286783;0,0310541036299626;0,06101163315078;0;0;0,0152133416625838;0,0441361739570402;0,129982848143911;0;0,422175941811915;0;0,0215149141082417;0,0458508345390549;0;0,144593455581526;0,0828626836887053;0,0228200124938757;0,130353275934398;0,0107574570541208;0,499054034944899;0,0454282371861089;0;0,066748265651201;0;0;0;0,0274262417177993;0,0334462931970364;0;0,0351337076166661;0,0325698186590975;0,132116872790398;0;0;0,0294605094496753;0,142239998771177;0,0240544052380489;0,0380333541564596;0,0252284730511361;0;0,0356784487468808;0,0281206868488942;0;0;0;0;0,0107574570541208;0,0322723711623625;0,0987891512509131;0,00878342690416652;0,0364803117601731;0,0116193816236693;0,0680361322449342;0;0;0,0375228161829608;0,0107574570541208;0;0,0624179758013045;0,0364803117601731;0,128865176079207;0,0131751403562498;0;0,0205989619882799;0;0,0191430351266191;0;0,0409631760601298;0,0291313314146333;0,0191430351266191;0,0574291053798573;0;0;0;0;0,126828548188901;0;0,0884905740763099;0;0,0116193816236693;0,0259817271670364;0;0;0,113591819129922;0,0375228161829608;0,03315670945038;0,0337333911083267;0,0397686567249529;0;0,0387865630022345;0,0560696439115595;0,0454282371861089
"H3A18";0,0490508440337022;0,0292733030487159;0,445507921291148;0,0473412271354606;0,0723908401424388;0;0,33905745114385;0,0669506054743536;0,0417948710431002;0;0,05476533529375;0;0,0344458023398579;0,0529291010065738;0,0519866677632613;0,0599374557289107;0,0931028400321707;0,0140624399189031;0;0,0620980532804275;0,0544635956129541;0,144439810432845;0;0,425954995995771;0,0339640191392464;0,0243568604179249;0,0483742482621452;0,0190406336606758;0,107710089436421;0,0868765959779176;0,0529291010065738;0,0433433507759981;0;0,512105846232617;0;0,0128371925952406;0,0263084160993143;0;0,011481934113286;0;0;0,0393580872126253;0,00811895347264165;0,0397745865067392;0;0,0863056592609891;0;0;0;0,049718233133424;0;0,0646974129983063;0;0;0,044097204695787;0,0593850249959046;0,0503767814712335;0;0,0519866677632613;0;0;0,0480323764994217;0,10740365897357;0;0,0519866677632613;0,0503767814712335;0,103496755467379;0;0;0;0;0;0,0872551450299708;0,0778742660008082;0,0914959589126581;0,0256743851904812;0,0417948710431002;0,0417948710431002;0;0,0389371330004041;0;0,0363090637419694;0;0;0;0,0222346698015037;0;0,0214807317947141;0,00574096705664298;0,119737361313314;0,0236706135677303;0,0929256698620489;0;0,0281248798378062;0,0778742660008082;0;0;0,125778286352696;0;0;0,071011840703191;0,0459277364531438;0;0;0,0593850249959046;0,0455675133506753
"H4A17";0,0228483352123112;0;0,448316709994222;0,0522561418504609;0,0768318964364102;0;0,345409447076405;0,0347091128127472;0;0,0228483352123112;0,0804073637738754;0;0,0347091128127472;0,0685450056369335;0,123205128360491;0;0,0896185439236029;0,0109759852052015;0,0486753285291542;0,0329279556156044;0,0760438561541329;0,0854906422226313;0;0,425145309575769;0,0818919327621099;0,0126739760256888;0,0722527800139302;0;0,100196578128863;0,0927021426615147;0;0,109209673890436;0,0155223871376023;0,508856586180402;0,0679566256049944;0,00896185439236029;0;0;0,0126739760256888;0;0,0826242149901513;0;0,00896185439236029;0;0;0,0905102926925247;0;0;0;0,109759852052015;0;0;0,0448092719618015;0;0;0;0,0283398719386428;0;0;0;0,0167660943431837;0,0655503137064798;0,107355385055925;0,0155223871376023;0;0,0261280709252305;0,0942060994498783;0;0;0;0,0141699359693214;0;0,081646379187561;0,0884912217658457;0,0924852952471953;0;0,0141699359693214;0,0219519704104029;0;0,0210174115395848;0;0,0310447742752047;0;0,0347091128127472;0;0;0;0;0,0155223871376023;0,0739013445222141;0;0,0916127729558556;0;0;0,100596566059102;0;0;0,0617653189267141;0,0439039408208058;0;0;0,0716948351388823;0;0,0577327083828526;0,0799063784369838;0,0439039408208058
"H4F18";0,0192313967883279;0,0545942182205519;0,436977843365426;0,0251180179651664;0,0263852587160994;0,0104296892744605;0,339085222633514;0,0168173686330731;0,0233214942018942;0;0;0;0;0,039851786761477;0,159816058740509;0,0246811495442587;0,0525639784109769;0,0180647517305218;0;0,0147498080232793;0,0333097563379009;0,129932330579232;0;0,429014083531253;0;0,0294996160465586;0,0403940128661038;0;0,144893874072808;0,0905643017114332;0,027985793042273;0,136704543723158;0,0131926293580497;0,513983722342897;0;0;0,0682328095998172;0;0;0;0,0302281113243797;0;0;0,0468756232055458;0,0223691914128398;0,114441782451867;0;0;0;0,143384521725253;0;0,0333097563379009;0;0;0,0309394583272528;0,0378929429099367;0,0131926293580497;0;0;0;0,0180647517305218;0,0287526690856633;0,109288015519202;0,0104296892744605;0,032315210292883;0,0114251521667834;0,0641235074997924;0;0,0237833508043199;0,0370217243163881;0,0114251521667834;0;0,0567436444327397;0,0255474168982068;0,121092240854525;0,0291285369220978;0,0218775007894391;0,0267943568907309;0;0,0208593785489211;0;0,0440029072544075;0,0422370223989981;0;0,0515188645840322;0;0;0;0;0,109586209840209;0;0,0932859768075768;0;0,0123405747721294;0,0294996160465586;0;0;0,109685427796106;0,0390243239155422;0,0384627935766559;0,0342754565003503;0,0309394583272528;0;0,0517295765660247;0,0510948337964136;0,0459380160239737
"H4A18";0,0815804113402036;0,0517917933415099;0,392440653762722;0,0832689901828241;0,100231278468298;0;0,292330107875573;0,109866984844782;0,0908273862342103;0,0251523183293688;0,0497990495891263;0;0,0305991158968036;0,0557905409305392;0,0620197213266778;0,116463653883134;0,076124728668494;0;0,037644543068629;0,0953136806813677;0,0747832186877673;0,192542598601545;0;0,37150578708724;0,0541797517940645;0,0188222715343145;0,0661654191553713;0,0449938348609461;0,121982261168916;0,0769512971841295;0,0953136806813677;0,0469210414243953;0,0112484587152365;0,447824296122244;0,0638294282888532;0,0123220691510013;0;0;0,0142282998826075;0;0,0638294282888532;0;0,00871301865492255;0,0438545655173938;0,0194829020016306;0,107539030426213;0;0;0;0,054875879934152;0,038310869896587;0,12656390658911;0,0402437093269901;0,00711414994130376;0,0266187116784966;0,0379791678099921;0,075289086137258;0,0230524805295916;0;0;0,00711414994130376;0,0634317332751873;0,0959751298436116;0,00871301865492255;0,0520355207740188;0,0931654908747381;0,0976739365927057;0;0;0;0,0142282998826075;0;0,0879971749334312;0,101734831595248;0,106474846713986;0,0495443213222927;0,0630315290700389;0,0877091310347876;0;0,0865473693957716;0,0333683210024381;0,054875879934152;0;0,0329869562377021;0;0,0389658040032612;0;0,0392891772160508;0,00711414994130376;0,160581351416832;0;0,0840253089820897;0,0133093558392483;0;0,115809970588237;0;0;0,157156708864203;0;0;0,1477792351132;0,0595212487865859;0;0;0,0711414994130376;0,0386397245969338
"P1F18";0,0359699492478573;0,144352309911948;0,373491746146959;0,073577764549892;0,0955246431009516;0,0142930084982323;0,285025191677938;0,0404267329306281;0,068298050965949;0;0;0;0,0210387388527966;0,0508691900641917;0,143405727178779;0,0944492845268488;0,0625744364364185;0;0;0,0340241657395603;0,0617528545847891;0,187632599804414;0;0,357515735109951;0,0495124338239042;0;0,0521906877939659;0,0279841387051143;0,132033156863745;0,0787197526369743;0,079151096976205;0,122814569388998;0,0225992307352784;0,424881565344142;0,16379895830014;0,0130476719484915;0,146227093780177;0;0,0240587183186581;0;0;0,0508691900641917;0,0116701925699776;0;0,0378157459732555;0,110405202859839;0;0;0;0,133316308072033;0;0,105999788000636;0,0350105777099329;0;0;0;0,034520895164062;0;0;0,0404267329306281;0,0267397704133168;0,0571720339929293;0,0964116133193488;0,0165041446079681;0,152384296378503;0,0391430158454744;0,0806426350829525;0;0;0,0369043892539032;0,0279841387051143;0;0,0641860591348769;0,102239146304694;0,119868274086382;0,0700211554198657;0,0308764272923945;0,0424801421692511;0;0,0373628464501662;0;0,0488199181262763;0;0,0303200496979711;0,13034617746175;0,0273690275751987;0;0,0225992307352784;0,0154382136461973;0,164938262921061;0;0,0751799566157429;0;0,0130476719484915;0,103398169605164;0;0;0,155371423358541;0;0,0416709224929039;0,121980032637618;0,0547380551503973;0;0;0,0580584749787138;0,0611990061362105
"P1A18";0,0277474633908158;0,209794801153516;0,223993822209543;0,0392408390487427;0,0408431602191453;0,0493769729865191;0,173652721106809;0,0408431602191453;0,0453114179760367;0,0920279249514586;0,080897062117914;0,025329852687831;0,075989558063493;0,0299706858790737;0,0493769729865191;0,0840096173605106;0,0816863204382905;0;0,0716436424080864;0,050659705375662;0,0847699008876196;0,0832423901724474;0,0670164909579018;0,215229235386174;0,0734128876449676;0;0,0467059405904275;0,0339835634820275;0,0940962264556004;0,0467059405904275;0,0531323472436873;0,0339835634820275;0;0,251519187551685;0,258811108807844;0;0;0,0531323472436873;0;0;0,104437658113263;0;0;0;0;0,058861258573114;0,0927224851819058;0,0113278544940092;0,0320400109160336;0,0408431602191453;0;0,0884733718905529;0;0,0816863204382905;0;0,0768292471791987;0,0299706858790737;0,351163489314284;0,433133074508912;0;0;0,0670164909579018;0,0423849504438098;0;0,223132856221867;0,0423849504438098;0,0974458889351975;0,214930927224259;0,025329852687831;0;0;0,0375702430363697;0,0832423901724474;0,0299706858790737;0,0707424286412356;0,0467059405904275;0,0299706858790737;0,0320400109160336;0,025329852687831;0,0277474633908158;0;0,0543264816738689;0;0;0,075989558063493;0,0160200054580168;0,0934118811808551;0,0299706858790737;0;0,0734128876449676;0,0196204195243713;0,0554949267816316;0,025329852687831;0;0,0423849504438098;0;0,0707424286412356;0,0776598577745276;0,115521902224185;0;0,100044902019646;0,0734128876449676;0,0160200054580168;0,117176238016957;0,0554949267816316;0,137342936670599
"P2F18";0,0467327862803258;0,139301694994528;0,364356582829933;0,0621825654049036;0,0889514218399706;0,0146565712231278;0,273152773724034;0,0410209474148575;0,0583201403201453;0;0;0;0;0,0777857618967489;0,155571523793498;0,085461761745432;0,0923092529168762;0;0;0,0396901824989908;0,0671648470584945;0,190910865527586;0;0,344351454433224;0;0;0,085041799686743;0,032773089571981;0,131365183470211;0,078473131031373;0,067695802728558;0,133795577909803;0,0267591155819606;0,410994231007329;0,162659329138007;0;0,14032598595784;0;0;0,0885480119521581;0,0528450190674772;0,0692642533135416;0;0,0455691318055688;0,0558105604726377;0,109842828597861;0;0;0,0246706855745724;0,12707058477371;0;0,0818234073716902;0;0;0,0310912827024518;0,0621825654049036;0,0267591155819606;0;0;0,0451745864416805;0,0316618125416126;0,0521631192852685;0,0913344710795964;0,0246706855745724;0,145092652611442;0,0378431041731178;0,111621120945275;0;0;0,0435606841869032;0,0231740738767819;0;0,0959231250922535;0,0944183553170284;0,114939668614212;0,0607260971383221;0,0299176007295188;0,0541830794029628;0;0,0359011208754226;0;0,058012380175485;0,0305100859839388;0;0,118618665231149;0,028695954536102;0;0,0231740738767819;0;0,169978317036333;0;0,0829100872065381;0,0198450912494954;0,0189215520865589;0,0988639779740179;0;0;0,15932351350486;0,0478681611672301;0,0548398679817944;0,0946077604327946;0,0577029786084615;0;0,0474927188124188;0,0911382636111376;0,0577029786084615
"P3F18";0,0407642130826692;0,0878358328426233;0,343888280342719;0,0440303824605707;0,0862448840209226;0,0140649897510215;0,251916491901951;0,0431224420104613;0,0421949692530645;0;0,0402760013023884;0,0251602185488976;0;0,0738914112249793;0,14480793241329;0,0526263727968094;0,111991238882995;0,0188701639116732;0;0,0332838406062087;0,0638370824516958;0,165823783580014;0;0,326295637007255;0;0,0154074243154269;0,0780575252634061;0,0217893884281137;0,123579965661743;0,071992965916429;0,0533728834561831;0,126741089074313;0,0301660423125601;0,391704282975922;0,0984549282571506;0;0,196909856514301;0;0;0,362647698346104;0;0,0440303824605707;0;0,0503204370977951;0,0397817985210664;0,0972418848752176;0;0;0,0166419203031043;0,128138154918027;0,031450273186122;0,0562599590040861;0,0514863161600338;0;0;0;0,0166419203031043;0;0;0,0507120417361836;0,0266864417280915;0,0583315670214426;0,0922303056372613;0,017790961152061;0,0978502863363356;0,028129979502043;0,13028159412805;0;0;0;0,028129979502043;0;0,114091257485485;0,0902792677855177;0,105815097301911;0,0457922889685721;0,033872980867334;0,0397817985210664;0;0,0350215420493917;0,0154074243154269;0,063526437871215;0;0;0,159623691996171;0,0188701639116732;0;0,0198908992605332;0;0,142327689216488;0;0,0677459617346679;0;0;0,091368321252968;0,0457922889685721;0;0,139520161162894;0,0431224420104613;0,0377403278233463;0,0674533212230193;0,0583315670214426;0;0,0622683640322136;0,0896194835394147;0,0440303824605707
"P4F18";0,0377918388210786;0,109785287809002;0,37337448578607;0,0641131476213218;0,0822066518296668;0,0156154719791128;0,281882904631026;0,0368585629517712;0,0556802400146338;0;0;0,0317837469444082;0;0,0627401159657172;0,167872808480766;0,0774052323835304;0,0675525493143668;0;0;0,0333872834734907;0,048669910958372;0,189511438422027;0;0,358087370552656;0,0344148240784103;0;0,0708251236485085;0,0300948906280306;0,138793350868498;0,0746562354307806;0,0703315627667822;0,144932155543632;0,025040462605118;0,426342014291464;0,121388146191218;0;0,170957073870461;0;0;0,060765773147893;0;0,0685761310959387;0;0,048669910958372;0,0524589557181967;0,118483702886318;0;0;0,0228587103653129;0,148141374577601;0;0,0817818084077099;0;0;0;0,0395924477482233;0,0323270982169839;0;0;0;0,0283054467196699;0,048669910958372;0,0887279229035781;0,0186640588576951;0,114749815324665;0,0344148240784103;0,080925430794145;0;0;0;0,025040462605118;0;0,0700834788799291;0,0871433682407817;0,124923775832902;0,0627401159657172;0,0363829486650729;0,0395924477482233;0;0,0359010340277405;0;0,0649230300111328;0;0,0270467908519914;0,146128973183168;0,0212803012421479;0;0,025040462605118;0;0,172881984553432;0;0,0710706187473479;0,0156154719791128;0,0166936417367454;0,0936928318746766;0;0;0,168080186952028;0,0404627153970725;0,0596082238373514;0,0904773821820816;0,049026471849402;0;0,049731924963839;0,0842987585797536;0,0531188427363814
"Q1A17";0;0;0;0;0,135894152498506;0,042973504259354;0,157894736842105;0;0;0;0;0;0;0;0,121547425092553;0;0,328684105178863;0;0;0;0;0,148864585512957;0;0;0;0;0;0;0,1392500690034;0;0;0;0;0,339735381246265;0,0960916767552923;0;0;0,0303868562731382;0;0;0,142526989555017;0,285053979110034;0;0;0;0;0;0;0;0;0;0;0;0;0;0,367165781341339;0;0;0;0;0;0;0;0;0;0;0,342442478876195;0,0911605688194146;0;0;0;0;0,271788304997012;0;0;0;0;0;0;0;0,135894152498506;0;0;0;0,187317162316339;0;0;0;0;0;0,263157894736842;0;0;0;0;0;0;0,125288218044611;0;0;0;0;0,271788304997012;0;0,128920512778062;0
"Q1F18";0;0;0;0;0;0;0;0;0,191402734526601;0;0;0;0;0;0;0;0,232967989485316;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,391566453686531;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0823666225822317;0;0;0,265624376445912;0;0;0;0;0,325322092768719;0;0;0;0;0;0;0;0;0;0;0;0,0368354734341879;0;0,247099867746695;0;0;0,312559356642374;0;0;0;0;0,063800911508867;0;0;0;0;0;0;0;0;0;0;0;0;0,418370555013827;0;0;0;0;0;0;0,122169444356305;0;0;0;0;0,467389760908861;0;0;0
"Q2A17";0;0;0,360214545068011;0;0;0;0,292427585284895;0,117293459312607;0;0;0;0;0;0,0999055394162037;0,124001270475666;0;0,144123257502444;0,0677194103083161;0;0;0;0,158390883487482;0,0434547971544891;0,358713644602274;0;0;0,0568956849341137;0;0,108946942140569;0,0614543634860503;0;0,116137830545612;0,0568956849341137;0,419706115789332;0;0;0,182155069603483;0,0164243695062193;0;0;0,183630033517405;0;0;0;0,0821218475310967;0,0899599767135632;0;0;0;0,0884479366442655;0;0;0,125084271566236;0,119571214867425;0;0;0,0402313246371651;0;0;0;0,046455132218245;0,130364391463467;0,0999055394162037;0,0434547971544891;0;0;0,181413090675874;0,0914470192186801;0;0;0,049273108518658;0;0,156678499305397;0;0,116137830545612;0;0,0434547971544891;0,0544734710702843;0;0;0;0;0;0;0;0;0;0;0;0,154947192027599;0,097167880385902;0,0929102644364899;0;0,0752659165041746;0,0943508195583659;0;0,101246613374075;0,162592962763857;0;0,0434547971544891;0;0,0884479366442655;0,103876833543736;0;0;0
"Q2F18";0;0,0981980506061966;0,417475405605784;0,0823754471047914;0,0654653670707977;0;0,31679195516481;0;0,0845154254728517;0;0;0;0;0;0,0582482372510717;0,0462910049886276;0,120267558860591;0;0;0;0;0,0845154254728517;0,0886405260427918;0,395284707521047;0;0;0;0;0,109381377365097;0,0944911182523068;0,0916125381312904;0;0;0,454933276112317;0,128173988892331;0;0;0;0;0,126066875676591;0,0925820099772551;0;0;0;0;0;0;0,0400891862868637;0;0;0,100888906370182;0,0612372435695794;0,107736450921417;0;0;0,111001930485143;0;0;0;0,197303247384759;0;0;0,10522085616183;0;0,123923939806411;0,0612372435695794;0,136277028773849;0;0;0,169030850945703;0;0;0,124642345475822;0;0;0;0;0;0;0,0566946709513841;0;0;0;0;0;0;0;0;0;0,07319250547114;0,0991031208965115;0,0925820099772551;0;0;0;0;0;0,0790569415042095;0,0896421457000795;0;0,0640869944461656;0;0,111803398874989;0;0;0
"Q3A17";0;0;0,3375953024485;0;0;0;0,256597439561085;0,114169870623947;0;0,146254484825426;0;0;0;0;0,14278550533846;0;0,197748016614241;0,05781216125786;0,122638113781449;0;0,0753778361444409;0;0;0,330086684450217;0;0;0;0;0,149643069095572;0,0857492925712544;0;0;0;0,376001336896019;0,0606339062590832;0;0,143951120640618;0,0659160055380805;0;0;0,207641453621458;0,129271922498755;0;0;0;0;0;0;0;0;0,208444711760607;0;0,119881849143274;0,183729922690831;0;0;0,0548454318095348;0;0;0;0;0;0,0932193090094135;0;0;0;0,253320198552449;0,105021006302101;0;0;0;0;0,214762647246691;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,105021006302101;0,103417537999004;0,0753778361444409;0;0,0447811075519899;0,143951120640618;0;0;0,172470256290216;0;0;0;0;0,119881849143274;0;0,121267812518166;0
"Q3F18";0,0231372406691374;0,0970661709441342;0,359186566137101;0,0840617698857032;0,0517364429479639;0;0,271012061490321;0,0537660886732572;0,0746153591436005;0;0;0;0;0;0;0,0846962073381874;0,269228416113208;0;0;0,034318073849205;0,0760367317974748;0,089610147788762;0;0,345047555919216;0;0;0;0,0387160087843315;0;0,0701787256452451;0,0884072724633621;0,0426629637936394;0;0,395640050109358;0,0919687126763718;0;0,0620837315375567;0,0358440591155048;0;0,108028864411501;0,0774320175686631;0;0;0;0;0,0400748763858949;0,0358440591155048;0;0;0,0686361476984099;0,135703417638932;0,0788026021592332;0,130474344619371;0;0;0,142627530370894;0,029266551714381;0;0,0413891543583711;0,103472885895928;0;0;0,0965130828468326;0;0,0662549743597339;0,0273763523518788;0,301672710039986;0;0;0,122430769669574;0;0,0612153848347872;0,26723262568643;0,0594406475247238;0,0774320175686631;0;0,0253455772658249;0,0253455772658249;0;0,0253455772658249;0;0;0;0;0;0,0253455772658249;0;0,029266551714381;0;0,0686361476984099;0,0981629986505533;0,0834225076053255;0;0,0373076795718002;0,0686361476984099;0;0;0,0987068421398681;0,0620837315375567;0;0,0871878034021875;0;0,10852327827335;0;0;0
"Q3A18";0,0611409792526161;0,130206046286449;0,3591585901176;0;0,0513083700168001;0;0,277539868985391;0,0628396630375379;0;0;0;0,0611409792526161;0;0,0855481487696304;0,0903377074356035;0;0,104397088905069;0,0177737407445283;0,0552608057051814;0,0513083700168001;0,0657067735275491;0,210051228166291;0;0,343727787151527;0,0435365956446094;0,0251358652150151;0,0830498521642626;0;0,193752797062946;0,097620831682007;0;0,0736413647184012;0,0191978341676691;0,412578001827861;0,146206349144969;0,0177737407445283;0;0;0,0281027516470231;0,0725609927410157;0,0757559004807037;0,0518189136363981;0,0229458006344554;0,0547823481653551;0,0423099658115082;0,163865792966576;0;0;0,0240657587337651;0,0864664020758217;0,03078502201008;0;0,0619961393743196;0;0;0;0,0475814249161534;0,106147581265812;0,127962704512358;0;0,0125679326075076;0,050792694918711;0,116324120480809;0,016225131228378;0,128782986659028;0,0497453103694611;0,111941647516896;0;0,016225131228378;0;0,0191978341676691;0,0229458006344554;0,107625344917616;0,0575935025030072;0,166258120868423;0;0,0470248978773578;0,0688374019033662;0,0125679326075076;0,0598353274741768;0,0513083700168001;0,0736413647184012;0;0,0680682447801787;0;0;0;0;0,0145121985482031;0,178328881317842;0;0,0986936202851492;0,03078502201008;0;0,0571345828188871;0,0229458006344554;0,0523244759852605;0,168772564066287;0;0,0470248978773578;0,0575935025030072;0,0523244759852605;0;0,0676803883763879;0,102102367170268;0,064900524913512
"Q4A17";0;0;0,348939446490073;0;0;0,0581565744150121;0,310773604083607;0,100730141680961;0;0,171208319346062;0;0,0799285663790628;0;0;0,0822458162788702;0;0,127119387170145;0,0822458162788702;0,179773961376576;0;0,113036062594309;0,212357784495533;0;0,33182673428443;0;0;0;0;0,0969276240250201;0;0;0,0671534277873075;0,0274152720929567;0,409856025536463;0;0;0,135698673635028;0;0;0;0,173389404973989;0,104394245947741;0;0;0;0,0671534277873075;0;0;0;0,100730141680961;0;0;0;0,195784203500879;0;0,125632559563785;0,0698955036862211;0;0;0;0,0387710496100081;0;0;0;0,0866947024869947;0;0,162190936977317;0,092969710955799;0;0;0,0512892776685146;0;0,155084198440032;0;0,137076360464784;0;0,019385524805004;0,0433473512434974;0;0;0;0;0;0;0,124127923734277;0;0;0;0;0;0;0;0;0,0335767138936537;0,135698673635028;0;0,153867833005544;0;0;0;0;0;0,130042053730492;0;0,139791007372442;0
"Q4F18";0;0;0,301063000322934;0,135373202343847;0;0;0,224766677769112;0;0;0;0;0;0,0861940862542239;0;0;0;0,234473264442845;0;0;0,0970082434981039;0;0,178041738988893;0;0,296921633872835;0,0890208694944466;0;0;0;0;0;0,20518296598273;0;0;0,356083477977787;0,163541780040215;0,0545139266800717;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,119848013375502;0;0;0;0,230209758561833;0;0;0;0;0;0;0;0;0;0;0,224766677769112;0,0703771767227633;0;0,19780869881628;0;0,13353130424167;0,165049109416164;0,129769101914855;0;0;0;0;0;0;0;0;0;0;0;0;0,166542796960468;0;0;0;0,24882089450715;0;0;0;0;0;0;0;0;0;0,163541780040215;0;0,306767001266228;0;0;0,0890208694944466
